,0.525486
5372,0.733676
5373,0.733676
5374,0.7347
5375,0.738716
5376,0.740466
5377,0.738334
5378,0.7373
5379,0.737354
5380,0.737354
5381,0.736757
5382,0.734349
5383,0.735998
5384,0.737898
5385,0.739098
5386,0.739229
5387,0.739229
5388,0.737463
5389,0.738443
5390,0.742446
5391,0.743052
5392,0.744546
5393,0.744435
5394,0.744435
5395,0.742942
5396,0.741235
5397,0.744491
5398,0.744546
5399,0.746213
5400,0.746324
5401,0.746324
5402,0.748279
5403,0.750863
5404,0.74744
5405,0.746826
5406,0.748055
5407,0.748447
5408,0.748447
5409,0.749738
5410,0.75092
5411,0.754489
5412,0.753523
5413,0.756601
5414,0.756258
5415,0.756258
5416,0.756945
5417,0.758898
5418,0.759936
5419,0.759878
5420,0.762021
5421,0.762253
5422,0.762253
5423,0.760456
5424,0.763359
5425,0.764877
5426,0.764292
5427,0.76558
5428,0.765287
5429,0.765287
5430,0.765755
5431,0.765697
5432,0.766871
5433,0.770713
5434,0.771605
5435,0.77101
5436,0.77101
5437,0.769811
5438,0.764468
5439,0.768758
5440,0.76864
5441,0.770108
5442,0.770832
5443,0.770832
5444,0.773395
5445,0.770416
5446,0.765462
5447,0.77101
5448,0.772481
5449,0.772618
5450,0.772618
5451,0.773694
5452,0.776699
5453,0.775795
5454,0.779666
5455,0.778089
5456,0.777968
5457,0.777968
5458,0.776657
5459,0.778192
5460,0.775555
5461,0.775494
5462,0.772798
5463,0.770416
5464,0.770416
5465,0.768297
5466,0.766284
5467,0.768049
5468,0.771129
5469,0.770357
5470,0.771921
5471,0.771921
5472,0.770297
5473,0.761499
5474,0.764117
5475,0.764994
5476,0.757691
5477,0.757691
5478,0.757576
5479,0.756201
5480,0.757002
5481,0.764767
5482,0.765638
5483,0.766989
5484,0.766871
5485,0.766871
5486,0.765814
5487,0.766812
5488,0.760456
5489,0.762021
5490,0.763417
5491,0.764584
5492,0.764584
5493,0.76646
5494,0.768049
5495,0.761731
5496,0.759301
5497,0.759359
5498,0.761267
5499,0.761267
5500,0.759301
5501,0.761905
5502,0.765052
5503,0.76558
5504,0.769586
5505,0.769231
5506,0.769231
5507,0.768817
5508,0.771004
5509,0.772678
5510,0.775976
5511,0.780214
5512,0.779423
5513,0.779423
5514,0.778519
5515,0.77688
5516,0.773994
5517,0.771486
5518,0.77232
5519,0.772082
5520,0.772082
5521,0.769704
5522,0.772678
5523,0.775615
5524,0.77821
5525,0.776096
5526,0.77682
5527,0.77682
5528,0.776699
5529,0.779593
5530,0.780214
5531,0.775494
5532,0.779241
5533,0.778938
5534,0.778938
5535,0.780762
5536,0.77991
5537,0.781616
5538,0.781616
5539,0.778756
5540,0.778271
5541,0.778271
5542,0.781494
5543,0.786584
5544,0.78596
5545,0.784683
5546,0.784314
5547,0.784314
5548,0.784314
5549,0.784621
5550,0.786349
5551,0.785176
5552,0.782779
5553,0.779423
5554,0.780031
5555,0.780031
5556,0.77991
5557,0.781128
5558,0.781384
5559,0.783576
5560,0.784929
5561,0.785361
5562,0.785361
5563,0.783337
5564,0.781616
5565,0.78284
5566,0.783085
5567,0.785731
5568,0.785731
5569,0.785546
5570,0.786225
5571,0.786906
5572,0.787402
5573,0.788619
5574,0.789578
5575,0.78964
5576,0.78964
5577,0.789889
5578,0.78883
5579,0.788892
5580,0.786337
5581,0.788768
5582,0.788706
5583,0.780518
5584,0.780762
5585,0.782473
5586,0.785484
5587,0.785484
5588,0.785484
5589,0.789359
5590,0.791452
5591,0.790952
5592,0.793298
5593,0.793298
5594,0.793298
5595,0.793298
5596,0.7925
5597,0.792267
5598,0.792349
5599,0.793525
5600,0.793336
5601,0.793588
5602,0.793588
5603,0.793336
5604,0.793588
5605,0.793588
5606,0.793021
5607,0.795482
5608,0.795482
5609,0.795482
5610,0.795988
5611,0.795102
5612,0.795735
5613,0.801925
5614,0.804959
5615,0.804376
5616,0.804376
5617,0.801089
5618,0.803859
5619,0.807428
5620,0.809717
5621,0.809717
5622,0.809717
5623,0.809717
5624,0.809323
5625,0.811425
5626,0.811754
5627,0.813537
5628,0.817394
5629,0.816727
5630,0.816727
5631,0.81813
5632,0.815262
5633,0.812018
5634,0.807754
5635,0.807754
5636,0.806777
5637,0.806777
5638,0.811293
5639,0.81103
5640,0.808996
5641,0.807233
5642,0.802955
5643,0.803019
5644,0.803019
5645,0.801218
5646,0.801475
5647,0.806127
5648,0.80795
5649,0.808264
5650,0.807559
5651,0.807559
5652,0.80032
5653,0.801667
5654,0.801732
5655,0.803342
5656,0.808865
5657,0.808931
5658,0.808931
5659,0.809454
5660,0.809979
5661,0.809717
5662,0.810787
5663,0.814863
5664,0.813471
5665,0.813471
5666,0.812876
5667,0.814863
5668,0.811214
5669,0.812678
5670,0.80844
5671,0.808146
5672,0.808146
5673,0.808846
5674,0.813537
5675,0.807233
5676,0.805471
5677,0.81011
5678,0.810241
5679,0.810241
5680,0.809389
5681,0.811754
5682,0.812612
5683,0.807689
5684,0.808081
5685,0.807494
5686,0.807494
5687,0.804829
5688,0.806517
5689,0.810833
5690,0.814133
5691,0.815295
5692,0.815528
5693,0.815528
5694,0.815993
5695,0.81473
5696,0.81367
5697,0.817862
5698,0.818331
5699,0.819269
5700,0.819269
5701,0.814133
5702,0.815993
5703,0.820466
5704,0.821693
5705,0.821018
5706,0.820075
5707,0.820075
5708,0.821153
5709,0.822978
5710,0.823995
5711,0.826105
5712,0.827609
5713,0.827404
5714,0.827404
5715,0.828226
5716,0.831048
5717,0.83129
5718,0.831808
5719,0.830772
5720,0.830496
5721,0.830496
5722,0.830772
5723,0.829187
5724,0.829187
5725,0.822368
5726,0.821895
5727,0.821895
5728,0.821895
5729,0.820749
5730,0.823045
5731,0.821828
5732,0.824572
5733,0.825832
5734,0.824402
5735,0.824402
5736,0.831324
5737,0.830806
5738,0.832556
5739,0.822842
5740,0.827643
5741,0.826515
5742,0.826515
5743,0.827712
5744,0.830289
5745,0.828981
5746,0.825607
5747,0.831594
5748,0.831421
5749,0.829531
5750,0.829187
5751,0.830834
5752,0.83091
5753,0.827643
5754,0.826836
5755,0.822774
5756,0.816193
5757,0.807572
5758,0.806452
5759,0.803419
5760,0.805477
5761,0.791452
5762,0.785114
5763,0.76386
5764,0.771605
5765,0.769254
5766,0.781067
5767,0.773874
5768,0.769882
5769,0.762195
5770,0.765896
5771,0.768462
5772,0.771915
5773,0.784191
5774,0.778816
5775,0.785731
5776,0.780354
5777,0.78796
5778,0.788644
5779,0.784498
5780,0.783576
5781,0.791954
5782,0.784991
5783,0.805088
5784,0.797766
5785,0.781769
5786,0.785176
5787,0.788271
5788,0.789092
5789,0.78672
5790,0.787154
5791,0.778634
5792,0.775074
5793,0.780823
5794,0.774455
5795,0.772917
5796,0.773814
5797,0.773096
5798,0.77104
5799,0.770297
5800,0.767766
5801,0.768182
5802,0.763068
5803,0.764234
5804,0.762428
5805,0.768965
5806,0.772439
5807,0.779727
5808,0.780153
5809,0.778756
5810,0.782656
5811,0.778513
5812,0.77226
5813,0.773395
5814,0.773515
5815,0.773515
5816,0.767931
5817,0.768049
5818,0.764
5819,0.765111
5820,0.767106
5821,0.765023
5822,0.769823
5823,0.77022
5824,0.773455
5825,0.772917
5826,0.774114
5827,0.771188
5828,0.769941
5829,0.768344
5830,0.772171
5831,0.771307
5832,0.771307
5833,0.770713
5834,0.779606
5835,0.773294
5836,0.77232
5837,0.770939
5838,0.775916
5839,0.773575
5840,0.774833
5841,0.773527
5842,0.774563
5843,0.778756
5844,0.785204
5845,0.789266
5846,0.787774
5847,0.78703
5848,0.796514
5849,0.797512
5850,0.794786
5851,0.795229
5852,0.800564
5853,0.802311
5854,0.804878
5855,0.805153
5856,0.801025
5857,0.802697
5858,0.802381
5859,0.801539
5860,0.793714
5861,0.792896
5862,0.796686
5863,0.790983
5864,0.792896
5865,0.791202
5866,0.793997
5867,0.798977
5868,0.795862
5869,0.794155
5870,0.795798
5871,0.796305
5872,0.796369
5873,0.797067
5874,0.798594
5875,0.80141
5876,0.801475
5877,0.798977
5878,0.798658
5879,0.795197
5880,0.791077
5881,0.793588
5882,0.797894
5883,0.797448
5884,0.797194
5885,0.797194
5886,0.792959
5887,0.794868
5888,0.789141
5889,0.792267
5890,0.795355
5891,0.795165
5892,0.795165
5893,0.796115
5894,0.79186
5895,0.790826
5896,0.789952
5897,0.792393
5898,0.792959
5899,0.793147
5900,0.794723
5901,0.796242
5902,0.79466
5903,0.793273
5904,0.795735
5905,0.795165
5906,0.797575
5907,0.799303
5908,0.794092
5909,0.793588
5910,0.793336
5911,0.793242
5912,0.793116
5913,0.792644
5914,0.792519
5915,0.795545
5916,0.79885
5917,0.80186
5918,0.801218
5919,0.801218
5920,0.800769
5921,0.801603
5922,0.799361
5923,0.799361
5924,0.800737
5925,0.802375
5926,0.803277
5927,0.806127
5928,0.808277
5929,0.808211
5930,0.809258
5931,0.806387
5932,0.804117
5933,0.803568
5934,0.803794
5935,0.802955
5936,0.801603
5937,0.799488
5938,0.800576
5939,0.798639
5940,0.796242
5941,0.792896
5942,0.788333
5943,0.789391
5944,0.784252
5945,0.784191
5946,0.784191
5947,0.786596
5948,0.786411
5949,0.782228
5950,0.782362
5951,0.781494
5952,0.780396
5953,0.782736
5954,0.781616
5955,0.776337
5956,0.776337
5957,0.772917
5958,0.773694
5959,0.776156
5960,0.777303
5961,0.78376
5962,0.784357
5963,0.778513
5964,0.779302
5965,0.779126
5966,0.781861
5967,0.780945
5968,0.786702
5969,0.787154
5970,0.790514
5971,0.788656
5972,0.782632
5973,0.784191
5974,0.782411
5975,0.782105
5976,0.77997
5977,0.782819
5978,0.783208
5979,0.779989
5980,0.789204
5981,0.790264
5982,0.790264
5983,0.789141
5984,0.792205
5985,0.789827
5986,0.79098
5987,0.785669
5988,0.786287
5989,0.787315
5990,0.789297
5991,0.792211
5992,0.78796
5993,0.790883
5994,0.79072
5995,0.792669
5996,0.794597
5997,0.797906
5998,0.795418
5999,0.796242
6000,0.796178
6001,0.792393
6002,0.792233
6003,0.796432
6004,0.79968
6005,0.80141
6006,0.801989
6007,0.8036
6008,0.803794
6009,0.8
6010,0.804699
6011,0.805218
6012,0.805218
6013,0.806023
6014,0.805406
6015,0.803019
6016,0.803052
6017,0.803406
6018,0.802439
6019,0.802504
6020,0.8
6021,0.800641
6022,0.797677
6023,0.797639
6024,0.797575
6025,0.79783
6026,0.800128
6027,0.799067
6028,0.801732
6029,0.800256
6030,0.799233
6031,0.798148
6032,0.798218
6033,0.797448
6034,0.801282
6035,0.801925
6036,0.802942
6037,0.801732
6038,0.801218
6039,0.804764
6040,0.809127
6041,0.80952
6042,0.813537
6043,0.813835
6044,0.8164
6045,0.819571
6046,0.816677
6047,0.81638
6048,0.816413
6049,0.81606
6050,0.81706
6051,0.813802
6052,0.815594
6053,0.812084
6054,0.815594
6055,0.815674
6056,0.813935
6057,0.812889
6058,0.811283
6059,0.814724
6060,0.813935
6061,0.813339
6062,0.81322
6063,0.812942
6064,0.812876
6065,0.814266
6066,0.818264
6067,0.81813
6068,0.81813
6069,0.818424
6070,0.819672
6071,0.822368
6072,0.821271
6073,0.819169
6074,0.819001
6075,0.818398
6076,0.816127
6077,0.818043
6078,0.819807
6079,0.818867
6080,0.818867
6081,0.820075
6082,0.819403
6083,0.819504
6084,0.817528
6085,0.816526
6086,0.81626
6087,0.817261
6088,0.817511
6089,0.817595
6090,0.817207
6091,0.816393
6092,0.817528
6093,0.817641
6094,0.818264
6095,0.81626
6096,0.813802
6097,0.81473
6098,0.81706
6099,0.816593
6100,0.815734
6101,0.816193
6102,0.817962
6103,0.817929
6104,0.818548
6105,0.818063
6106,0.817748
6107,0.819075
6108,0.819169
6109,0.81937
6110,0.819471
6111,0.820614
6112,0.821507
6113,0.820435
6114,0.819135
6115,0.819269
6116,0.819068
6117,0.819068
6118,0.818599
6119,0.818733
6120,0.8188
6121,0.819941
6122,0.820277
6123,0.820277
6124,0.819907
6125,0.821392
6126,0.820839
6127,0.820546
6128,0.8188
6129,0.819169
6130,0.818599
6131,0.818833
6132,0.817461
6133,0.817799
6134,0.817461
6135,0.817194
6136,0.818666
6137,0.818867
6138,0.819205
6139,0.818264
6140,0.813739
6141,0.81473
6142,0.814598
6143,0.812546
6144,0.81314
6145,0.815106
6146,0.817631
6147,0.816263
6148,0.816093
6149,0.816193
6150,0.815498
6151,0.816163
6152,0.817498
6153,0.817595
6154,0.8149
6155,0.814531
6156,0.814531
6157,0.8142
6158,0.814531
6159,0.815129
6160,0.814001
6161,0.808996
6162,0.810241
6163,0.810964
6164,0.807689
6165,0.810373
6166,0.809848
6167,0.807764
6168,0.806517
6169,0.806062
6170,0.806062
6171,0.806452
6172,0.807833
6173,0.807983
6174,0.806192
6175,0.808016
6176,0.807689
6177,0.807624
6178,0.80612
6179,0.807233
6180,0.80796
6181,0.809389
6182,0.807823
6183,0.808342
6184,0.808277
6185,0.806793
6186,0.8081
6187,0.808081
6188,0.807057
6189,0.808156
6190,0.808146
6191,0.808146
6192,0.807363
6193,0.806582
6194,0.80795
6195,0.808391
6196,0.806673
6197,0.806127
6198,0.801989
6199,0.801603
6200,0.801523
6201,0.802771
6202,0.80108
6203,0.801539
6204,0.801346
6205,0.800769
6206,0.80186
6207,0.800766
6208,0.800743
6209,0.801594
6210,0.801667
6211,0.801539
6212,0.800573
6213,0.798913
6214,0.799041
6215,0.80032
6216,0.800897
6217,0.800929
6218,0.800929
6219,0.803607
6220,0.805935
6221,0.804544
6222,0.805886
6223,0.805714
6224,0.806062
6225,0.805867
6226,0.806328
6227,0.807089
6228,0.80798
6229,0.80538
6230,0.806517
6231,0.805997
6232,0.805997
6233,0.805552
6234,0.807024
6235,0.807559
6236,0.808277
6237,0.808669
6238,0.808767
6239,0.808767
6240,0.807963
6241,0.809946
6242,0.809261
6243,0.809363
6244,0.808378
6245,0.808342
6246,0.808342
6247,0.806
6248,0.805348
6249,0.804635
6250,0.807057
6251,0.808898
6252,0.808636
6253,0.808636
6254,0.810432
6255,0.811227
6256,0.81128
6257,0.810025
6258,0.810504
6259,0.810438
6260,0.810438
6261,0.812216
6262,0.811622
6263,0.814797
6264,0.813279
6265,0.807627
6266,0.807624
6267,0.807624
6268,0.805364
6269,0.804421
6270,0.802118
6271,0.799361
6272,0.795441
6273,0.794095
6274,0.794095
6275,0.79694
6276,0.793966
6277,0.789515
6278,0.791452
6279,0.790611
6280,0.79107
6281,0.79107
6282,0.792707
6283,0.787929
6284,0.789394
6285,0.795102
6286,0.789917
6287,0.800163
6288,0.797547
6289,0.800644
6290,0.803052
6291,0.801029
6292,0.800644
6293,0.800644
6294,0.794906
6295,0.795843
6296,0.79783
6297,0.799392
6298,0.798891
6299,0.798993
6300,0.798993
6301,0.797057
6302,0.792519
6303,0.795988
6304,0.785093
6305,0.784446
6306,0.783374
6307,0.788967
6308,0.784899
6309,0.789833
6310,0.788597
6311,0.789163
6312,0.789163
6313,0.790648
6314,0.78646
6315,0.78533
6316,0.785416
6317,0.780783
6318,0.780363
6319,0.780363
6320,0.78139
6321,0.782298
6322,0.784778
6323,0.792302
6324,0.792176
6325,0.792079
6326,0.792079
6327,0.79154
6328,0.793692
6329,0.79377
6330,0.78973
6331,0.790611
6332,0.789621
6333,0.789621
6334,0.793188
6335,0.791434
6336,0.7876
6337,0.789048
6338,0.791014
6339,0.791011
6340,0.791011
6341,0.78954
6342,0.786414
6343,0.784274
6344,0.783475
6345,0.786513
6346,0.786565
6347,0.786565
6348,0.787299
6349,0.78883
6350,0.789238
6351,0.794199
6352,0.795535
6353,0.795267
6354,0.795267
6355,0.79261
6356,0.788815
6357,0.786739
6358,0.787997
6359,0.786225
6360,0.78725
6361,0.78725
6362,0.783331
6363,0.784541
6364,0.782353
6365,0.780485
6366,0.781458
6367,0.781803
6368,0.781803
6369,0.780537
6370,0.779581
6371,0.783211
6372,0.784504
6373,0.784369
6374,0.784621
6375,0.784621
6376,0.784855
6377,0.782546
6378,0.784775
6379,0.780756
6380,0.784606
6381,0.784772
6382,0.784772
6383,0.787941
6384,0.788746
6385,0.789712
6386,0.788715
6387,0.788243
6388,0.787585
6389,0.787585
6390,0.792974
6391,0.794117
6392,0.795387
6393,0.801957
6394,0.799424
6395,0.798607
6396,0.798607
6397,0.799811
6398,0.79796
6399,0.797435
6400,0.796746
6401,0.796258
6402,0.795782
6403,0.795782
6404,0.797346
6405,0.798681
6406,0.800493
6407,0.800384
6408,0.802211
6409,0.802166
6410,0.802166
6411,0.801038
6412,0.8004
6413,0.799252
6414,0.801269
6415,0.802182
6416,0.802861
6417,0.802861
6418,0.804146
6419,0.804285
6420,0.802658
6421,0.806712
6422,0.807921
6423,0.807174
6424,0.807174
6425,0.805568
6426,0.809471
6427,0.807041
6428,0.808679
6429,0.808653
6430,0.809235
6431,0.809235
6432,0.807559
6433,0.806364
6434,0.808443
6435,0.805393
6436,0.804243
6437,0.804573
6438,0.804573
6439,0.80468
6440,0.804324
6441,0.804654
6442,0.8034
6443,0.802214
6444,0.801973
6445,0.801973
6446,0.800333
6447,0.799099
6448,0.801655
6449,0.801349
6450,0.802108
6451,0.802266
6452,0.802266
6453,0.802533
6454,0.803445
6455,0.803277
6456,0.800186
6457,0.799885
6458,0.800141
6459,0.800141
6460,0.798521
6461,0.797785
6462,0.796905
6463,0.796511
6464,0.79693
6465,0.796242
6466,0.796242
6467,0.796045
6468,0.79812
6469,0.796286
6470,0.797957
6471,0.799479
6472,0.800362
6473,0.800362
6474,0.800394
6475,0.800717
6476,0.799108
6477,0.796194
6478,0.796606
6479,0.796695
6480,0.796695
6481,0.796771
6482,0.794954
6483,0.793682
6484,0.789419
6485,0.789512
6486,0.789721
6487,0.789721
6488,0.788656
6489,0.788432
6490,0.788924
6491,0.787954
6492,0.788861
6493,0.787985
6494,0.787985
6495,0.789154
6496,0.792158
6497,0.791982
6498,0.789665
6499,0.789765
6500,0.789219
6501,0.789219
6502,0.788762
6503,0.786513
6504,0.786513
6505,0.786671
6506,0.78984
6507,0.79113
6508,0.79113
6509,0.790695
6510,0.788606
6511,0.785614
6512,0.785799
6513,0.78472
6514,0.783656
6515,0.783656
6516,0.783843
6517,0.782249
6518,0.781803
6519,0.782243
6520,0.781427
6521,0.782246
6522,0.782246
6523,0.78376
6524,0.784163
6525,0.783914
6526,0.784412
6527,0.782552
6528,0.783269
6529,0.783269
6530,0.783905
6531,0.788768
6532,0.78883
6533,0.788759
6534,0.789017
6535,0.788532
6536,0.788532
6537,0.787079
6538,0.78907
6539,0.789391
6540,0.789986
6541,0.79338
6542,0.794234
6543,0.794234
6544,0.794316
6545,0.793399
6546,0.793358
6547,0.790529
6548,0.788811
6549,0.788905
6550,0.788905
6551,0.791327
6552,0.791618
6553,0.789752
6554,0.790967
6555,0.789207
6556,0.788827
6557,0.788827
6558,0.78651
6559,0.787839
6560,0.787454
6561,0.791546
6562,0.788519
6563,0.788342
6564,0.788342
6565,0.788246
6566,0.789341
6567,0.789051
6568,0.789578
6569,0.790654
6570,0.790454
6571,0.790454
6572,0.790648
6573,0.791361
6574,0.78955
6575,0.783217
6576,0.784701
6577,0.784929
6578,0.784929
6579,0.786408
6580,0.78801
6581,0.788756
6582,0.79088
6583,0.794246
6584,0.794565
6585,0.794565
6586,0.79477
6587,0.794237
6588,0.792073
6589,0.791399
6590,0.794101
6591,0.794508
6592,0.794508
6593,0.793707
6594,0.798136
6595,0.801475
6596,0.801211
6597,0.801298
6598,0.801022
6599,0.801022
6600,0.798467
6601,0.797986
6602,0.799626
6603,0.798917
6604,0.798282
6605,0.798327
6606,0.798327
6607,0.798324
6608,0.795928
6609,0.795957
6610,0.79466
6611,0.795779
6612,0.795776
6613,0.795776
6614,0.795589
6615,0.796464
6616,0.796648
6617,0.798422
6618,0.797747
6619,0.798065
6620,0.798065
6621,0.799824
6622,0.801831
6623,0.8009
6624,0.802291
6625,0.800974
6626,0.800891
6627,0.800891
6628,0.799725
6629,0.798394
6630,0.799907
6631,0.798531
6632,0.799469
6633,0.799456
6634,0.799456
6635,0.800266
6636,0.798429
6637,0.798397
6638,0.798486
6639,0.798515
6640,0.797766
6641,0.797766
6642,0.798018
6643,0.795668
6644,0.796204
6645,0.796762
6646,0.797273
6647,0.797245
6648,0.797245
6649,0.795776
6650,0.796067
6651,0.795254
6652,0.797502
6653,0.79899
6654,0.798843
6655,0.798843
6656,0.799834
6657,0.800118
6658,0.799747
6659,0.801089
6660,0.799808
6661,0.799338
6662,0.799338
6663,0.799607
6664,0.797324
6665,0.798754
6666,0.799808
6667,0.800061
6668,0.800673
6669,0.800673
6670,0.800711
6671,0.800641
6672,0.79984
6673,0.800362
6674,0.800307
6675,0.800083
6676,0.800083
6677,0.802066
6678,0.802813
6679,0.801446
6680,0.801777
6681,0.802542
6682,0.80271
6683,0.80271
6684,0.802401
6685,0.804635
6686,0.805302
6687,0.805373
6688,0.80588
6689,0.805867
6690,0.805867
6691,0.805477
6692,0.804263
6693,0.804644
6694,0.804832
6695,0.805958
6696,0.805876
6697,0.805876
6698,0.806725
6699,0.806715
6700,0.808398
6701,0.806032
6702,0.805315
6703,0.805156
6704,0.805156
6705,0.805597
6706,0.804641
6707,0.802694
6708,0.802195
6709,0.801896
6710,0.802217
6711,0.802217
6712,0.802536
6713,0.801128
6714,0.800849
6715,0.798996
6716,0.799035
6717,0.79861
6718,0.79861
6719,0.799926
6720,0.799424
6721,0.80033
6722,0.802369
6723,0.802916
6724,0.802858
6725,0.802858
6726,0.803555
6727,0.801899
6728,0.799878
6729,0.800272
6730,0.800586
6731,0.80032
6732,0.799744
6733,0.799805
6734,0.802204
6735,0.800487
6736,0.800602
6737,0.800772
6738,0.800772
6739,0.800224
6740,0.797874
6741,0.798955
6742,0.797302
6743,0.797929
6744,0.797528
6745,0.79546
6746,0.791684
6747,0.791741
6748,0.791875
6749,0.791659
6750,0.791659
6751,0.791183
6752,0.793676
6753,0.793676
6754,0.791008
6755,0.788874
6756,0.789512
6757,0.789207
6758,0.789207
6759,0.78738
6760,0.788333
6761,0.78769
6762,0.784745
6763,0.784745
6764,0.784745
6765,0.784431
6766,0.783797
6767,0.785453
6768,0.780488
6769,0.780488
6770,0.780488
6771,0.782834
6772,0.78346
6773,0.78346
6774,0.782173
6775,0.786096
6776,0.785453
6777,0.783276
6778,0.783276
6779,0.785648
6780,0.784434
6781,0.785694
6782,0.785546
6783,0.784314
6784,0.784068
6785,0.784068
6786,0.786983
6787,0.786711
6788,0.786028
6789,0.783659
6790,0.783914
6791,0.784025
6792,0.784025
6793,0.78448
6794,0.785799
6795,0.786451
6796,0.783177
6797,0.778452
6798,0.777484
6799,0.777484
6800,0.774617
6801,0.775696
6802,0.772803
6803,0.772801
6804,0.774171
6805,0.776036
6806,0.776036
6807,0.774311
6808,0.774084
6809,0.775768
6810,0.774461
6811,0.770093
6812,0.770567
6813,0.770567
6814,0.770377
6815,0.771438
6816,0.765882
6817,0.768489
6818,0.770238
6819,0.769707
6820,0.769707
6821,0.767154
6822,0.768267
6823,0.770214
6824,0.769734
6825,0.766912
6826,0.766762
6827,0.766762
6828,0.766075
6829,0.763601
6830,0.762492
6831,0.762809
6832,0.756544
6833,0.756004
6834,0.756004
6835,0.757504
6836,0.760237
6837,0.762558
6838,0.760931
6839,0.761603
6840,0.761102
6841,0.761102
6842,0.76169
6843,0.766407
6844,0.764894
6845,0.761736
6846,0.759192
6847,0.760537
6848,0.760537
6849,0.758032
6850,0.755884
6851,0.755635
6852,0.755858
6853,0.755173
6854,0.755601
6855,0.755601
6856,0.755886
6857,0.756853
6858,0.75112
6859,0.75112
6860,0.748803
6861,0.750413
6862,0.745618
6863,0.748383
6864,0.749695
6865,0.750033
6866,0.750033
6867,0.749224
6868,0.749403
6869,0.749754
6870,0.752298
6871,0.753509
6872,0.753608
6873,0.753608
6874,0.749887
6875,0.747387
6876,0.749395
6877,0.748509
6878,0.743992
6879,0.743619
6880,0.743619
6881,0.745101
6882,0.746712
6883,0.739905
6884,0.738558
6885,0.738681
6886,0.738334
6887,0.738334
6888,0.739503
6889,0.742357
6890,0.742352
6891,0.743301
6892,0.73993
6893,0.739027
6894,0.739027
6895,0.73846
6896,0.737673
6897,0.734681
6898,0.737659
6899,0.738653
6900,0.738552
6901,0.738552
6902,0.737314
6903,0.737104
6904,0.735354
6905,0.736323
6906,0.735619
6907,0.735091
6908,0.735091
6909,0.736079
6910,0.736008
6911,0.738482
6912,0.737371
6913,0.734533
6914,0.733975
6915,0.733975
6916,0.732539
6917,0.734125
6918,0.730986
6919,0.729171
6920,0.72531
6921,0.726077
6922,0.726077
6923,0.724984
6924,0.720433
6925,0.721079
6926,0.723733
6927,0.718768
6928,0.718053
6929,0.718053
6930,0.719784
6931,0.720103
6932,0.720064
6933,0.719994
6934,0.724045
6935,0.725247
6936,0.725247
6937,0.731957
6938,0.731553
6939,0.730327
6940,0.73018
6941,0.730679
6942,0.730183
6943,0.730183
6944,0.726934
6945,0.728218
6946,0.734409
6947,0.736974
6948,0.740774
6949,0.740472
6950,0.740472
6951,0.739426
6952,0.735505
6953,0.737762
6954,0.735781
6955,0.731307
6956,0.730906
6957,0.730906
6958,0.728239
6959,0.735743
6960,0.737833
6961,0.739672
6962,0.742639
6963,0.742978
6964,0.742978
6965,0.740999
6966,0.740338
6967,0.742727
6968,0.744269
6969,0.749934
6970,0.750582
6971,0.750582
6972,0.753069
6973,0.758271
6974,0.759474
6975,0.754168
6976,0.751781
6977,0.751608
6978,0.751608
6979,0.750621
6980,0.750993
6981,0.75423
6982,0.750368
6983,0.752842
6984,0.752734
6985,0.752734
6986,0.748497
6987,0.749524
6988,0.75464
6989,0.757389
6990,0.757564
6991,0.757088
6992,0.757088
6993,0.753208
6994,0.74866
6995,0.747328
6996,0.74845
6997,0.747929
6998,0.748083
6999,0.748083
7000,0.745234
7001,0.740922
7002,0.739809
7003,0.741367
7004,0.741801
7005,0.741966
7006,0.741966
7007,0.737572
7008,0.742429
7009,0.744158
7010,0.742057
7011,0.73733
7012,0.736602
7013,0.736602
7014,0.737564
7015,0.739656
7016,0.744954
7017,0.741867
7018,0.74412
7019,0.744192
7020,0.744192
7021,0.743119
7022,0.744399
7023,0.741776
7024,0.749642
7025,0.748935
7026,0.749662
7027,0.749662
7028,0.748632
7029,0.745632
7030,0.744363
7031,0.744568
7032,0.741128
7033,0.741098
7034,0.741098
7035,0.743003
7036,0.742002
7037,0.739527
7038,0.741375
7039,0.742261
7040,0.742986
7041,0.742986
7042,0.741455
7043,0.737583
7044,0.740286
7045,0.739776
7046,0.740165
7047,0.740102
7048,0.740102
7049,0.736865
7050,0.734584
7051,0.731818
7052,0.731965
7053,0.731486
7054,0.731074
7055,0.731074
7056,0.729448
7057,0.733832
7058,0.732338
7059,0.731101
7060,0.728263
7061,0.729102
7062,0.729102
7063,0.730762
7064,0.733353
7065,0.73266
7066,0.726786
7067,0.729528
7068,0.728704
7069,0.728704
7070,0.725971
7071,0.724546
7072,0.722596
7073,0.722791
7074,0.722525
7075,0.722173
7076,0.722173
7077,0.724008
7078,0.713012
7079,0.712076
7080,0.715487
7081,0.711642
7082,0.710856
7083,0.710856
7084,0.710462
7085,0.711157
7086,0.712911
7087,0.711615
7088,0.711399
7089,0.710076
7090,0.710076
7091,0.710411
7092,0.711997
7093,0.710323
7094,0.714235
7095,0.711061
7096,0.709816
7097,0.709816
7098,0.708572
7099,0.708097
7100,0.706599
7101,0.705403
7102,0.702168
7103,0.702006
7104,0.702006
7105,0.700349
7106,0.70501
7107,0.706314
7108,0.707789
7109,0.707584
7110,0.707714
7111,0.707714
7112,0.710896
7113,0.713012
7114,0.716178
7115,0.715774
7116,0.715415
7117,0.714549
7118,0.714549
7119,0.708911
7120,0.705699
