,0.000000000000000000e+00.136
45340,0.0
45341,0.0
45342,0.0
45343,0.0
45344,0.0
45345,0.0
45346,0.0
45347,0.0
45348,0.0
45349,0.0
45350,0.0
45351,0.0
45352,0.0
45353,0.0
45354,0.0
45355,0.0
45356,0.0
45357,0.0
45358,0.0
45359,0.0
45360,0.0
45361,0.0
45362,0.0
45363,0.0
45364,0.0
45365,0.0
45366,0.0
45367,0.0
45368,0.0
45369,0.0
45370,0.0
45371,0.0
45372,0.0
45373,0.0
45374,0.0
45375,0.0
45376,0.0
45377,0.0
45378,0.0
45379,0.0
45380,0.0
45381,0.0
45382,0.0
45383,0.0
45384,0.0
45385,0.0
45386,0.0
45387,0.0
45388,0.0
45389,0.0
45390,0.0
45391,0.0
45392,0.0
45393,0.0
45394,0.0
45395,0.0
45396,0.0
45397,0.0
45398,0.0
45399,0.0
45400,0.25
45401,3.9
45402,7.95
45403,10.5
45404,12.45
45405,14.5
45406,16.799999999999997
45407,19.15
45408,21.299999999999997
45409,22.85
45410,24.55
45411,26.1
45412,27.549999999999997
45413,28.85
45414,30.799999999999997
45415,30.9
45416,31.55
45417,32.2
45418,32.55
45419,32.849999999999994
45420,33.5
45421,34.25
45422,34.85
45423,34.95
45424,35.7
45425,35.599999999999994
45426,35.4
45427,35.0
45428,35.75
45429,36.4
45430,36.8
45431,36.5
45432,35.849999999999994
45433,34.650000000000006
45434,34.35
45435,33.7
45436,32.900000000000006
45437,31.85
45438,30.95
45439,30.15
45440,28.95
45441,27.9
45442,26.0
45443,24.5
45444,24.2
45445,23.7
45446,22.1
45447,20.6
45448,19.1
45449,17.45
45450,15.25
45451,12.9
45452,10.7
45453,8.649999999999999
45454,6.45
45455,3.85
45456,0.55
45457,0.0
45458,0.0
45459,0.0
45460,0.0
45461,0.0
45462,0.0
45463,0.0
45464,0.0
45465,0.0
45466,0.0
45467,0.0
45468,0.0
45469,0.0
45470,0.0
45471,0.0
45472,0.0
45473,0.0
45474,0.0
45475,0.0
45476,0.0
45477,0.0
45478,0.0
45479,0.0
45480,0.0
45481,0.0
45482,0.0
45483,0.0
45484,0.0
45485,0.0
45486,0.0
45487,0.0
45488,0.0
45489,0.0
45490,0.0
45491,0.0
45492,0.0
45493,0.0
45494,0.0
45495,0.0
45496,0.0
45497,0.0
45498,0.0
45499,0.0
45500,0.0
45501,0.0
45502,0.0
45503,0.0
45504,0.0
45505,0.0
45506,0.0
45507,0.0
45508,0.0
45509,0.0
45510,0.0
45511,0.0
45512,0.0
45513,0.0
45514,0.0
45515,0.0
45516,0.0
45517,0.0
45518,0.0
45519,0.0
45520,0.0
45521,0.0
45522,0.0
45523,0.0
45524,0.0
45525,0.0
45526,0.0
45527,0.0
45528,0.0
45529,0.0
45530,0.0
45531,0.0
45532,0.0
45533,0.0
45534,0.0
45535,0.0
45536,0.0
45537,0.0
45538,0.0
45539,0.0
45540,0.0
45541,0.0
45542,0.0
45543,0.0
45544,0.45
45545,4.300000000000001
45546,8.2
45547,10.5
45548,12.4
45549,14.149999999999999
45550,16.15
45551,17.75
45552,19.55
45553,23.2
45554,25.9
45555,27.75
45556,28.65
45557,29.3
45558,30.7
45559,29.5
45560,31.7
45561,31.15
45562,30.05
45563,32.6
45564,31.95
45565,30.55
45566,32.85
45567,33.35
45568,33.65
45569,34.95
45570,35.1
45571,33.55
45572,34.150000000000006
45573,33.400000000000006
45574,33.099999999999994
45575,31.6
45576,31.6
45577,30.65
45578,29.45
45579,28.3
45580,26.25
45581,24.7
45582,23.85
45583,24.0
45584,20.4
45585,15.0
45586,13.95
45587,16.95
45588,15.85
45589,21.7
45590,21.85
45591,20.15
45592,16.65
45593,15.95
45594,12.8
45595,7.7
45596,7.1
45597,6.0
45598,4.449999999999999
45599,1.65
45600,0.3
45601,0.0
45602,0.0
45603,0.0
45604,0.0
45605,0.0
45606,0.0
45607,0.0
45608,0.0
45609,0.0
45610,0.0
45611,0.0
45612,0.0
45613,0.0
45614,0.0
45615,0.0
45616,0.0
45617,0.0
45618,0.0
45619,0.0
45620,0.0
45621,0.0
45622,0.0
45623,0.0
45624,0.0
45625,0.0
45626,0.0
45627,0.0
45628,0.0
45629,0.0
45630,0.0
45631,0.0
45632,0.0
45633,0.0
45634,0.0
45635,0.0
45636,0.0
45637,0.0
45638,0.0
45639,0.0
45640,0.0
45641,0.0
45642,0.0
45643,0.0
45644,0.0
45645,0.0
45646,0.0
45647,0.0
45648,0.0
45649,0.0
45650,0.0
45651,0.0
45652,0.0
45653,0.0
45654,0.0
45655,0.0
45656,0.0
45657,0.0
45658,0.0
45659,0.0
45660,0.0
45661,0.0
45662,0.0
45663,0.0
45664,0.0
45665,0.0
45666,0.0
45667,0.0
45668,0.0
45669,0.0
45670,0.0
45671,0.0
45672,0.0
45673,0.0
45674,0.0
45675,0.0
45676,0.0
45677,0.0
45678,0.0
45679,0.0
45680,0.0
45681,0.0
45682,0.0
45683,0.0
45684,0.0
45685,0.0
45686,0.0
45687,0.55
45688,3.5
45689,6.1
45690,8.0
45691,10.05
45692,12.05
45693,13.9
45694,15.4
45695,17.700000000000003
45696,19.75
45697,21.65
45698,23.5
45699,25.15
45700,26.7
45701,28.25
45702,29.35
45703,29.2
45704,29.95
45705,31.4
45706,32.25
45707,32.85
45708,33.05
45709,33.55
45710,34.150000000000006
45711,34.7
45712,34.9
45713,34.5
45714,34.8
45715,34.650000000000006
45716,34.6
45717,34.4
45718,34.2
45719,33.35
45720,32.6
45721,32.75
45722,32.0
45723,30.95
45724,30.15
45725,28.85
45726,27.9
45727,18.299999999999997
45728,13.399999999999999
45729,10.35
45730,9.55
45731,10.8
45732,10.3
45733,9.9
45734,10.0
45735,7.75
45736,7.199999999999999
45737,6.949999999999999
45738,4.65
45739,0.6
45740,0.15000000000000002
45741,0.1
45742,0.0
45743,0.0
45744,0.0
45745,0.0
45746,0.0
45747,0.0
45748,0.0
45749,0.0
45750,0.0
45751,0.0
45752,0.0
45753,0.0
45754,0.0
45755,0.0
45756,0.0
45757,0.0
45758,0.0
45759,0.0
45760,0.0
45761,0.0
45762,0.0
45763,0.0
45764,0.0
45765,0.0
45766,0.0
45767,0.0
45768,0.0
45769,0.0
45770,0.0
45771,0.0
45772,0.0
45773,0.0
45774,0.0
45775,0.0
45776,0.0
45777,0.0
45778,0.0
45779,0.0
45780,0.0
45781,0.0
45782,0.0
45783,0.0
45784,0.0
45785,0.0
45786,0.0
45787,0.0
45788,0.0
45789,0.0
45790,0.0
45791,0.0
45792,0.0
45793,0.0
45794,0.0
45795,0.0
45796,0.0
45797,0.0
45798,0.0
45799,0.0
45800,0.0
45801,0.0
45802,0.0
45803,0.0
45804,0.0
45805,0.0
45806,0.0
45807,0.0
45808,0.0
45809,0.0
45810,0.0
45811,0.0
45812,0.0
45813,0.0
45814,0.0
45815,0.0
45816,0.0
45817,0.0
45818,0.0
45819,0.0
45820,0.0
45821,0.0
45822,0.0
45823,0.0
45824,0.0
45825,0.0
45826,0.0
45827,0.0
45828,0.0
45829,0.0
45830,0.0
45831,0.0
45832,0.0
45833,0.05
45834,0.15000000000000002
45835,0.0
45836,0.1
45837,0.45
45838,1.95
45839,3.2
45840,4.1
45841,5.0
45842,5.5
45843,5.55
45844,5.85
45845,5.35
45846,4.0
45847,0.75
45848,1.65
45849,2.35
45850,4.05
45851,3.8
45852,1.5
45853,1.55
45854,1.75
45855,4.1
45856,4.85
45857,5.3
45858,5.3
45859,5.050000000000001
45860,5.5
45861,6.05
45862,5.6
45863,6.050000000000001
45864,4.75
45865,2.5
45866,4.75
45867,3.55
45868,2.8
45869,0.9
45870,1.0
45871,0.7
45872,1.85
45873,5.9
45874,5.1
45875,0.45
45876,0.5
45877,0.1
45878,0.1
45879,0.05
45880,0.0
45881,0.0
45882,0.0
45883,0.15000000000000002
45884,0.0
45885,0.0
45886,0.0
45887,0.0
45888,0.0
45889,0.0
45890,0.0
45891,0.0
45892,0.0
45893,0.0
45894,0.0
45895,0.0
45896,0.0
45897,0.0
45898,0.0
45899,0.0
45900,0.0
45901,0.0
45902,0.0
45903,0.0
45904,0.0
45905,0.0
45906,0.0
45907,0.0
45908,0.0
45909,0.0
45910,0.0
45911,0.0
45912,0.0
45913,0.0
45914,0.0
45915,0.0
45916,0.0
45917,0.0
45918,0.0
45919,0.0
45920,0.0
45921,0.0
45922,0.0
45923,0.0
45924,0.0
45925,0.0
45926,0.0
45927,0.0
45928,0.0
45929,0.0
45930,0.0
45931,0.0
45932,0.0
45933,0.0
45934,0.0
45935,0.0
45936,0.0
45937,0.0
45938,0.0
45939,0.0
45940,0.0
45941,0.0
45942,0.0
45943,0.0
45944,0.0
45945,0.0
45946,0.0
45947,0.0
45948,0.0
45949,0.0
45950,0.0
45951,0.0
45952,0.0
45953,0.0
45954,0.0
45955,0.0
45956,0.0
45957,0.0
45958,0.0
45959,0.0
45960,0.0
45961,0.0
45962,0.0
45963,0.0
45964,0.0
45965,0.0
45966,0.0
45967,0.0
45968,0.0
45969,0.0
45970,0.0
45971,0.0
45972,0.0
45973,0.0
45974,0.0
45975,0.0
45976,0.0
45977,0.0
45978,0.05
45979,0.25
45980,0.85
45981,3.6
45982,6.25
45983,8.7
45984,10.0
45985,7.65
45986,7.0
45987,6.9
45988,5.4
45989,1.4
45990,0.6000000000000001
45991,1.35
45992,1.65
45993,3.4
45994,5.0
45995,6.35
45996,5.4
45997,6.1
45998,10.2
45999,11.65
46000,12.649999999999999
46001,12.15
46002,9.149999999999999
46003,7.95
46004,7.75
46005,7.75
46006,8.850000000000001
46007,8.15
46008,6.449999999999999
46009,4.25
46010,5.2
46011,5.55
46012,5.0
46013,5.25
46014,3.8
46015,5.15
46016,5.949999999999999
46017,8.2
46018,9.55
46019,10.25
46020,8.3
46021,0.95
46022,1.15
46023,1.55
46024,0.8
46025,0.9
46026,0.3
46027,0.25
46028,0.2
46029,0.1
46030,0.05
46031,0.0
46032,0.0
46033,0.0
46034,0.0
46035,0.0
46036,0.0
46037,0.0
46038,0.0
46039,0.0
46040,0.0
46041,0.0
46042,0.0
46043,0.0
46044,0.0
46045,0.0
46046,0.0
46047,0.0
46048,0.0
46049,0.0
46050,0.0
46051,0.0
46052,0.0
46053,0.0
46054,0.0
46055,0.0
46056,0.0
46057,0.0
46058,0.0
46059,0.0
46060,0.0
46061,0.0
46062,0.0
46063,0.0
46064,0.0
46065,0.0
46066,0.0
46067,0.0
46068,0.0
46069,0.0
46070,0.0
46071,0.0
46072,0.0
46073,0.0
46074,0.0
46075,0.0
46076,0.0
46077,0.0
46078,0.0
46079,0.0
46080,0.0
46081,0.0
46082,0.0
46083,0.0
46084,0.0
46085,0.0
46086,0.0
46087,0.0
46088,0.0
46089,0.0
46090,0.0
46091,0.0
46092,0.0
46093,0.0
46094,0.0
46095,0.0
46096,0.0
46097,0.0
46098,0.0
46099,0.0
46100,0.0
46101,0.0
46102,0.0
46103,0.0
46104,0.0
46105,0.0
46106,0.0
46107,0.0
46108,0.0
46109,0.0
46110,0.0
46111,0.0
46112,0.0
46113,0.0
46114,0.0
46115,0.0
46116,0.0
46117,0.0
46118,0.0
46119,0.0
46120,0.05
46121,1.25
46122,6.4
46123,9.2
46124,11.1
46125,13.25
46126,15.0
46127,16.65
46128,19.1
46129,21.45
46130,23.35
46131,24.8
46132,26.049999999999997
46133,27.7
46134,29.4
46135,30.549999999999997
46136,31.0
46137,31.35
46138,31.95
46139,31.65
46140,32.45
46141,33.05
46142,33.55
46143,34.55
46144,35.3
46145,35.4
46146,35.55
46147,34.55
46148,33.35
46149,32.5
46150,31.6
46151,31.25
46152,31.3
46153,31.65
46154,31.5
46155,31.3
46156,31.25
46157,30.85
46158,27.4
46159,13.399999999999999
46160,21.4
46161,15.049999999999997
46162,14.85
46163,17.700000000000003
46164,16.1
46165,13.35
46166,12.1
46167,7.85
46168,12.7
46169,11.8
46170,13.7
46171,10.75
46172,7.6
46173,6.35
46174,5.55
46175,1.9
46176,0.15
46177,0.0
46178,0.0
46179,0.0
46180,0.0
46181,0.0
46182,0.0
46183,0.0
46184,0.0
46185,0.0
46186,0.0
46187,0.0
46188,0.0
46189,0.0
46190,0.0
46191,0.0
46192,0.0
46193,0.0
46194,0.0
46195,0.0
46196,0.0
46197,0.0
46198,0.0
46199,0.0
46200,0.0
46201,0.0
46202,0.0
46203,0.0
46204,0.0
46205,0.0
46206,0.0
46207,0.0
46208,0.0
46209,0.0
46210,0.0
46211,0.0
46212,0.0
46213,0.0
46214,0.0
46215,0.0
46216,0.0
46217,0.0
46218,0.0
46219,0.0
46220,0.0
46221,0.0
46222,0.0
46223,0.0
46224,0.0
46225,0.0
46226,0.0
46227,0.0
46228,0.0
46229,0.0
46230,0.0
46231,0.0
46232,0.0
46233,0.0
46234,0.0
46235,0.0
46236,0.0
46237,0.0
46238,0.0
46239,0.0
46240,0.0
46241,0.0
46242,0.0
46243,0.0
46244,0.0
46245,0.0
46246,0.0
46247,0.0
46248,0.0
46249,0.0
46250,0.0
46251,0.0
46252,0.0
46253,0.0
46254,0.0
46255,0.0
46256,0.0
46257,0.0
46258,0.0
46259,0.0
46260,0.0
46261,0.0
46262,0.0
46263,0.0
46264,0.15
46265,1.7
46266,5.2
46267,7.1
46268,9.35
46269,9.65
46270,12.35
46271,12.45
46272,15.05
46273,20.049999999999997
46274,20.6
46275,21.15
46276,22.35
46277,23.8
46278,26.299999999999997
46279,26.85
46280,28.549999999999997
46281,28.55
46282,30.05
46283,28.35
46284,22.65
46285,19.299999999999997
46286,21.7
46287,26.2
46288,30.7
46289,33.2
46290,33.9
46291,29.25
46292,23.6
46293,30.55
46294,34.9
46295,33.75
46296,26.85
46297,24.2
46298,25.95
46299,27.1
46300,28.9
46301,30.65
46302,31.0
46303,29.049999999999997
46304,28.75
46305,29.95
46306,29.2
46307,27.4
46308,25.1
46309,23.0
46310,21.5
46311,19.6
46312,17.55
46313,15.65
46314,13.95
46315,12.25
46316,10.35
46317,8.149999999999999
46318,6.1
46319,2.75
46320,0.15
46321,0.0
46322,0.0
46323,0.0
46324,0.0
46325,0.0
46326,0.0
46327,0.0
46328,0.0
46329,0.0
46330,0.0
46331,0.0
46332,0.0
46333,0.0
46334,0.0
46335,0.0
46336,0.0
46337,0.0
46338,0.0
46339,0.0
46340,0.0
46341,0.0
46342,0.0
46343,0.0
46344,0.0
46345,0.0
46346,0.0
46347,0.0
46348,0.0
46349,0.0
46350,0.0
46351,0.0
46352,0.0
46353,0.0
46354,0.0
46355,0.0
46356,0.0
46357,0.0
46358,0.0
46359,0.0
46360,0.0
46361,0.0
46362,0.0
46363,0.0
46364,0.0
46365,0.0
46366,0.0
46367,0.0
46368,0.0
46369,0.0
46370,0.0
46371,0.0
46372,0.0
46373,0.0
46374,0.0
46375,0.0
46376,0.0
46377,0.0
46378,0.0
46379,0.0
46380,0.0
46381,0.0
46382,0.0
46383,0.0
46384,0.0
46385,0.0
46386,0.0
46387,0.0
46388,0.0
46389,0.0
46390,0.0
46391,0.0
46392,0.0
46393,0.0
46394,0.0
46395,0.0
46396,0.0
46397,0.0
46398,0.0
46399,0.0
46400,0.0
46401,0.0
46402,0.0
46403,0.0
46404,0.0
46405,0.0
46406,0.0
46407,0.0
46408,0.0
46409,0.05
46410,0.5
46411,7.65
46412,10.9
46413,13.25
46414,15.799999999999997
46415,9.95
46416,10.5
46417,12.5
46418,10.85
46419,10.8
46420,9.25
46421,9.85
46422,9.05
46423,6.85
46424,7.65
46425,9.3
46426,11.85
46427,14.3
46428,15.9
46429,29.75
46430,34.849999999999994
46431,33.3
46432,31.95
46433,31.45
46434,32.75
46435,33.05
46436,33.599999999999994
46437,34.25
46438,33.849999999999994
46439,34.25
46440,34.3
46441,34.0
46442,33.849999999999994
46443,33.45
46444,33.4
46445,33.2
46446,32.45
46447,29.95
46448,29.8
46449,28.45
46450,27.05
46451,25.75
46452,24.8
46453,24.35
46454,22.6
46455,21.2
46456,19.3
46457,17.05
46458,14.4
46459,9.95
46460,5.9
46461,6.699999999999999
46462,4.25
46463,0.6
46464,0.0
46465,0.0
46466,0.0
46467,0.0
46468,0.0
46469,0.0
46470,0.0
46471,0.0
46472,0.0
46473,0.0
46474,0.0
46475,0.0
46476,0.0
46477,0.0
46478,0.0
46479,0.0
46480,0.0
46481,0.0
46482,0.0
46483,0.0
46484,0.0
46485,0.0
46486,0.0
46487,0.0
46488,0.0
46489,0.0
46490,0.0
46491,0.0
46492,0.0
46493,0.0
46494,0.0
46495,0.0
46496,0.0
46497,0.0
46498,0.0
46499,0.0
46500,0.0
46501,0.0
46502,0.0
46503,0.0
46504,0.0
46505,0.0
46506,0.0
46507,0.0
46508,0.0
46509,0.0
46510,0.0
46511,0.0
46512,0.0
46513,0.0
46514,0.0
46515,0.0
46516,0.0
46517,0.0
46518,0.0
46519,0.0
46520,0.0
46521,0.0
46522,0.0
46523,0.0
46524,0.0
46525,0.0
46526,0.0
46527,0.0
46528,0.0
46529,0.0
46530,0.0
46531,0.0
46532,0.0
46533,0.0
46534,0.0
46535,0.0
46536,0.0
46537,0.0
46538,0.0
46539,0.0
46540,0.0
46541,0.0
46542,0.0
46543,0.0
46544,0.0
46545,0.0
46546,0.0
46547,0.0
46548,0.0
46549,0.0
46550,0.0
46551,0.0
46552,0.05
46553,0.05
46554,3.05
46555,1.45
46556,1.25
46557,5.85
46558,8.8
46559,9.05
46560,8.649999999999999
46561,16.55
46562,7.050000000000001
46563,0.7
46564,18.1
46565,23.55
46566,23.3
46567,19.4
46568,9.0
46569,9.45
46570,22.15
46571,10.95
46572,12.3
46573,20.75
46574,23.9
46575,16.9
46576,10.55
46577,6.8
46578,16.0
46579,13.95
46580,16.0
46581,21.549999999999997
46582,13.1
46583,16.8
46584,20.1
46585,21.7
46586,25.7
46587,23.75
46588,8.6
46589,7.95
46590,12.35
46591,6.15
46592,7.15
46593,7.9
46594,7.85
46595,7.8
46596,7.199999999999999
46597,10.05
46598,12.85
46599,11.6
46600,12.7
46601,12.55
46602,11.8
46603,0.95
46604,6.25
46605,7.050000000000001
46606,3.7
46607,0.1
46608,0.0
46609,0.0
46610,0.0
46611,0.0
46612,0.0
46613,0.0
46614,0.0
46615,0.0
46616,0.0
46617,0.0
46618,0.0
46619,0.0
46620,0.0
46621,0.0
46622,0.0
46623,0.0
46624,0.0
46625,0.0
46626,0.0
46627,0.0
46628,0.0
46629,0.0
46630,0.0
46631,0.0
46632,0.0
46633,0.0
46634,0.0
46635,0.0
46636,0.0
46637,0.0
46638,0.0
46639,0.0
46640,0.0
46641,0.0
46642,0.0
46643,0.0
46644,0.0
46645,0.0
46646,0.0
46647,0.0
46648,0.0
46649,0.0
46650,0.0
46651,0.0
46652,0.0
46653,0.0
46654,0.0
46655,0.0
46656,0.0
46657,0.0
46658,0.0
46659,0.0
46660,0.0
46661,0.0
46662,0.0
46663,0.0
46664,0.0
46665,0.0
46666,0.0
46667,0.0
46668,0.0
46669,0.0
46670,0.0
46671,0.0
46672,0.0
46673,0.0
46674,0.0
46675,0.0
46676,0.0
46677,0.0
46678,0.0
46679,0.0
46680,0.0
46681,0.0
46682,0.0
46683,0.0
46684,0.0
46685,0.0
46686,0.0
46687,0.0
46688,0.0
46689,0.0
46690,0.0
46691,0.0
46692,0.0
46693,0.0
46694,0.0
46695,0.0
46696,0.05
46697,2.9
46698,7.050000000000001
46699,9.5
46700,11.7
46701,13.8
46702,16.0
46703,18.15
46704,20.35
46705,22.4
46706,24.2
46707,25.9
46708,26.85
46709,27.9
46710,29.35
46711,30.7
46712,31.85
46713,32.05
46714,32.0
46715,33.0
46716,33.85
46717,34.4
46718,34.849999999999994
46719,34.45
46720,34.1
46721,34.6
46722,35.05
46723,36.349999999999994
46724,36.9
46725,37.3
46726,37.4
46727,37.7
46728,36.8
46729,34.35
46730,33.650000000000006
46731,33.6
46732,32.55
46733,31.8
46734,31.6
46735,31.2
46736,30.65
46737,29.5
46738,28.15
46739,26.75
46740,25.4
46741,24.85
46742,23.7
46743,22.55
46744,20.65
46745,17.9
46746,15.4
46747,12.8
46748,10.6
46749,8.5
46750,6.55
46751,3.85
46752,0.75
46753,0.05
46754,0.0
46755,0.0
46756,0.0
46757,0.0
46758,0.0
46759,0.0
46760,0.0
46761,0.0
46762,0.0
46763,0.0
46764,0.0
46765,0.0
46766,0.0
46767,0.0
46768,0.0
46769,0.0
46770,0.0
46771,0.0
46772,0.0
46773,0.0
46774,0.0
46775,0.0
46776,0.0
46777,0.0
46778,0.0
46779,0.0
46780,0.0
46781,0.0
46782,0.0
46783,0.0
46784,0.0
46785,0.0
46786,0.0
46787,0.0
46788,0.0
46789,0.0
46790,0.0
46791,0.0
46792,0.0
46793,0.0
46794,0.0
46795,0.0
46796,0.0
46797,0.0
46798,0.0
46799,0.0
46800,0.0
46801,0.0
46802,0.0
46803,0.0
46804,0.0
46805,0.0
46806,0.0
46807,0.0
46808,0.0
46809,0.0
46810,0.0
46811,0.0
46812,0.0
46813,0.0
46814,0.0
46815,0.0
46816,0.0
46817,0.0
46818,0.0
46819,0.0
46820,0.0
46821,0.0
46822,0.0
46823,0.0
46824,0.0
46825,0.0
46826,0.0
46827,0.0
46828,0.0
46829,0.0
46830,0.0
46831,0.0
46832,0.0
46833,0.0
46834,0.0
46835,0.0
46836,0.0
46837,0.0
46838,0.0
46839,0.0
46840,0.2
46841,3.9
46842,7.2
46843,8.7
46844,11.1
46845,13.55
46846,15.75
46847,18.35
46848,20.05
46849,21.1
46850,22.799999999999997
46851,24.1
46852,25.7
46853,26.75
46854,27.85
46855,29.65
46856,30.2
46857,30.9
46858,31.15
46859,31.299999999999997
46860,32.15
46861,32.7
46862,33.2
46863,34.599999999999994
46864,33.85
46865,33.8
46866,33.7
46867,30.3
46868,28.75
46869,30.6
46870,30.549999999999997
46871,31.5
46872,29.7
46873,29.9
46874,29.7
46875,29.35
46876,29.4
46877,28.85
46878,28.9
46879,29.45
46880,28.8
46881,28.45
46882,28.0
46883,27.15
46884,25.1
46885,23.25
46886,22.15
46887,20.7
46888,18.85
46889,16.75
46890,14.45
46891,11.85
46892,9.649999999999999
46893,7.8
46894,5.8
46895,2.2
46896,0.1
46897,0.0
46898,0.0
46899,0.0
46900,0.0
46901,0.0
46902,0.0
46903,0.0
46904,0.0
46905,0.0
46906,0.0
46907,0.0
46908,0.0
46909,0.0
46910,0.0
46911,0.0
46912,0.0
46913,0.0
46914,0.0
46915,0.0
46916,0.0
46917,0.0
46918,0.0
46919,0.0
46920,0.0
46921,0.0
46922,0.0
46923,0.0
46924,0.0
46925,0.0
46926,0.0
46927,0.0
46928,0.0
46929,0.0
46930,0.0
46931,0.0
46932,0.0
46933,0.0
46934,0.0
46935,0.0
46936,0.0
46937,0.0
46938,0.0
46939,0.0
46940,0.0
46941,0.0
46942,0.0
46943,0.0
46944,0.0
46945,0.0
46946,0.0
46947,0.0
46948,0.0
46949,0.0
46950,0.0
46951,0.0
46952,0.0
46953,0.0
46954,0.0
46955,0.0
46956,0.0
46957,0.0
46958,0.0
46959,0.0
46960,0.0
46961,0.0
46962,0.0
46963,0.0
46964,0.0
46965,0.0
46966,0.0
46967,0.0
46968,0.0
46969,0.0
46970,0.0
46971,0.0
46972,0.0
46973,0.0
46974,0.0
46975,0.0
46976,0.0
46977,0.0
46978,0.0
46979,0.0
46980,0.0
46981,0.0
46982,0.0
46983,0.0
46984,0.0
46985,1.75
46986,6.699999999999999
46987,8.850000000000001
46988,10.9
46989,12.9
46990,14.95
46991,17.0
46992,18.7
46993,20.6
46994,22.9
46995,23.35
46996,26.05
46997,28.299999999999997
46998,28.15
46999,28.299999999999997
47000,28.15
47001,28.5
47002,28.3
47003,28.65
47004,29.25
47005,30.6
47006,31.15
47007,30.75
47008,30.7
47009,30.9
47010,31.35
47011,31.65
47012,31.799999999999997
47013,31.799999999999997
47014,31.65
47015,31.4
47016,31.799999999999997
47017,32.7
47018,32.45
47019,32.55
47020,31.7
47021,31.2
47022,30.3
47023,29.65
47024,29.0
47025,27.799999999999997
47026,26.7
47027,26.4
47028,24.7
47029,22.35
47030,20.8
47031,19.85
47032,18.299999999999997
47033,15.6
47034,13.55
47035,12.0
47036,9.85
47037,7.8
47038,5.75
47039,1.95
47040,0.05
47041,0.0
47042,0.0
47043,0.0
47044,0.0
47045,0.0
47046,0.0
47047,0.0
47048,0.0
47049,0.0
47050,0.0
47051,0.0
47052,0.0
47053,0.0
47054,0.0
47055,0.0
47056,0.0
47057,0.0
47058,0.0
47059,0.0
47060,0.0
47061,0.0
47062,0.0
47063,0.0
47064,0.0
47065,0.0
47066,0.0
47067,0.0
47068,0.0
47069,0.0
47070,0.0
47071,0.0
47072,0.0
47073,0.0
47074,0.0
47075,0.0
47076,0.0
47077,0.0
47078,0.0
47079,0.0
47080,0.0
47081,0.0
47082,0.0
47083,0.0
47084,0.0
47085,0.0
47086,0.0
47087,0.0
47088,0.0
47089,0.0
47090,0.0
47091,0.0
47092,0.0
47093,0.0
47094,0.0
47095,0.0
47096,0.0
47097,0.0
47098,0.0
47099,0.0
47100,0.0
47101,0.0
47102,0.0
47103,0.0
47104,0.0
47105,0.0
47106,0.0
47107,0.0
47108,0.0
47109,0.0
47110,0.0
47111,0.0
47112,0.0
47113,0.0
47114,0.0
47115,0.0
47116,0.0
47117,0.0
47118,0.0
47119,0.0
47120,0.0
47121,0.0
47122,0.0
47123,0.0
47124,0.0
47125,0.0
47126,0.0
47127,0.0
47128,0.0
47129,0.9
47130,6.1
47131,8.45
47132,10.75
47133,12.95
47134,14.4
47135,16.05
47136,18.3
47137,20.6
47138,22.1
47139,22.9
47140,23.9
47141,24.65
47142,26.35
47143,28.6
47144,29.049999999999997
47145,29.6
47146,29.75
47147,29.799999999999997
47148,30.15
47149,32.25
47150,31.1
47151,29.65
47152,28.15
47153,26.9
47154,30.95
47155,32.25
47156,32.0
47157,32.5
47158,32.55
47159,32.0
47160,31.3
47161,31.1
47162,30.799999999999997
47163,30.95
47164,30.55
47165,30.15
47166,28.95
47167,26.4
47168,25.65
47169,25.299999999999997
47170,24.5
47171,23.35
47172,21.9
47173,20.549999999999997
47174,19.05
47175,17.95
47176,16.8
47177,15.1
47178,12.95
47179,11.1
47180,9.35
47181,7.5
47182,5.45
47183,1.8
47184,0.05
47185,0.0
47186,0.0
47187,0.0
47188,0.0
47189,0.0
47190,0.0
47191,0.0
47192,0.0
47193,0.0
47194,0.0
47195,0.0
47196,0.0
47197,0.0
47198,0.0
47199,0.0
47200,0.0
47201,0.0
47202,0.0
47203,0.0
47204,0.0
47205,0.0
47206,0.0
47207,0.0
47208,0.0
47209,0.0
47210,0.0
47211,0.0
47212,0.0
47213,0.0
47214,0.0
47215,0.0
47216,0.0
47217,0.0
47218,0.0
47219,0.0
47220,0.0
47221,0.0
47222,0.0
47223,0.0
47224,0.0
47225,0.0
47226,0.0
47227,0.0
47228,0.0
47229,0.0
47230,0.0
47231,0.0
47232,0.0
47233,0.0
47234,0.0
47235,0.0
47236,0.0
47237,0.0
47238,0.0
47239,0.0
47240,0.0
47241,0.0
47242,0.0
47243,0.0
47244,0.0
47245,0.0
47246,0.0
47247,0.0
47248,0.0
47249,0.0
47250,0.0
47251,0.0
47252,0.0
47253,0.0
47254,0.0
47255,0.0
47256,0.0
47257,0.0
47258,0.0
47259,0.0
47260,0.0
47261,0.0
47262,0.0
47263,0.0
47264,0.0
47265,0.0
47266,0.0
47267,0.0
47268,0.0
47269,0.0
47270,0.0
47271,0.0
47272,0.0
47273,0.65
47274,5.8
47275,8.45
47276,10.649999999999999
47277,12.9
47278,15.2
47279,17.25
47280,18.9
47281,18.15
47282,19.85
47283,20.2
47284,21.55
47285,22.9
47286,24.35
47287,27.35
47288,26.75
47289,26.7
47290,29.55
