,load
722385,24201.0
722411,23307.0
722437,22077.0
722463,21001.0
722489,20238.0
722515,19781.0
722541,19687.0
722567,19703.0
722593,20228.0
722619,21662.0
722645,23355.0
722671,24291.0
722697,24491.0
722723,24137.0
722749,23687.0
722775,23580.0
722801,23851.0
722827,24600.0
722853,25294.0
722879,26330.0
722905,27303.0
722931,28203.0
722957,27789.0
722983,27003.0
723009,26177.0
723035,25005.0
723061,23454.0
723087,22096.0
723113,21216.0
723139,20538.0
723165,20172.0
723191,20291.0
723217,20759.0
723243,22002.0
723269,23445.0
723295,24163.0
723321,24264.0
723347,24221.0
723373,23794.0
723399,23619.0
723425,23626.0
723451,24103.0
723477,24806.0
723503,25448.0
723529,26857.0
723555,27874.0
723581,27458.0
723607,26808.0
723633,26077.0
723659,25241.0
723685,24078.0
723711,22673.0
723737,21708.0
723763,21102.0
723789,20549.0
723815,20531.0
723841,21072.0
723867,22145.0
723893,23617.0
723919,24205.0
723945,24098.0
723971,23744.0
723997,23142.0
724023,22886.0
724049,22937.0
724075,23384.0
724101,23787.0
724127,24762.0
724153,26336.0
724179,27473.0
724205,27042.0
724231,26405.0
724257,25708.0
724283,24720.0
724309,23306.0
724335,21972.0
724361,21050.0
724387,20347.0
724413,19773.0
724439,19601.0
724465,19668.0
724491,20089.0
724517,20661.0
724543,20789.0
724569,20804.0
724595,20455.0
724621,20155.0
724647,19951.0
724673,19942.0
724699,20465.0
724725,21174.0
724751,21917.0
724777,23013.0
724803,23588.0
724829,23051.0
724855,22582.0
724881,22449.0
724907,21823.0
724933,21115.0
724959,20441.0
724985,19719.0
725011,19276.0
725037,18993.0
725063,18914.0
725089,19134.0
725115,19922.0
725141,20726.0
725167,20986.0
725193,20674.0
725219,19913.0
725245,19514.0
725271,19364.0
725297,19598.0
725323,20189.0
725349,21289.0
725375,22701.0
725401,24255.0
725427,25422.0
725453,25082.0
725479,24553.0
725505,23973.0
725531,23240.0
725557,22174.0
725583,21117.0
725609,20192.0
725635,19525.0
725661,19129.0
725687,19012.0
725713,19157.0
725739,19739.0
725765,20355.0
725791,20410.0
725817,20227.0
725843,20122.0
725869,19829.0
725895,19589.0
725921,19584.0
725947,20116.0
725973,20949.0
725999,22111.0
726025,23779.0
726051,25158.0
726077,24941.0
726103,24402.0
726129,23882.0
726155,23162.0
726181,21973.0
726207,20891.0
726233,20063.0
726259,19504.0
726285,19102.0
726311,18918.0
726337,19000.0
726363,19361.0
726389,19867.0
726415,20016.0
726441,19682.0
726467,19562.0
726493,19226.0
726519,19051.0
726545,19322.0
726571,20059.0
726597,21113.0
726623,22405.0
726649,24143.0
726675,25702.0
726701,25573.0
726727,25094.0
726753,24258.0
726779,23375.0
726805,21988.0
726831,20770.0
726857,20207.0
726883,19785.0
726909,19493.0
726935,19626.0
726961,20369.0
726987,21885.0
727013,23682.0
727039,24537.0
727065,24438.0
727091,24162.0
727117,23691.0
727143,23586.0
727169,23918.0
727195,24280.0
727221,24968.0
727247,26071.0
727273,27411.0
727299,28573.0
727325,28099.0
727351,27297.0
727377,26346.0
727403,25158.0
727429,23485.0
727455,22164.0
727481,21280.0
727507,20635.0
727533,20258.0
727559,20319.0
727585,20945.0
727611,22467.0
727637,24393.0
727663,25163.0
727689,25204.0
727715,24369.0
727741,23794.0
727767,23605.0
727793,23947.0
727819,24444.0
727845,25106.0
727871,25800.0
727897,27339.0
727923,28562.0
727949,28180.0
727975,27457.0
728001,26601.0
728027,25395.0
728053,23819.0
728079,22288.0
728105,21313.0
728131,20668.0
728157,20357.0
728183,20466.0
728209,21161.0
728235,22553.0
728261,24335.0
728287,25010.0
728313,24559.0
728339,24079.0
728365,23799.0
728391,23704.0
728417,23893.0
728443,24456.0
728469,25121.0
728495,26124.0
728521,27458.0
728547,28540.0
728573,28170.0
728599,27601.0
728625,26668.0
728651,25439.0
728677,23812.0
728703,22429.0
728729,21580.0
728755,20937.0
728781,20757.0
728807,20649.0
728833,21120.0
728859,22461.0
728885,24285.0
728911,25136.0
728937,25140.0
728963,24890.0
728989,24205.0
729015,23880.0
729041,23838.0
729067,24216.0
729093,24725.0
729119,25417.0
729145,27047.0
729171,28334.0
729197,28149.0
729223,27409.0
729249,26570.0
729275,25419.0
729301,23784.0
729327,22428.0
729353,21475.0
729379,20695.0
729405,20327.0
729431,20339.0
729457,20942.0
729483,22361.0
729509,24214.0
729535,25137.0
729561,25139.0
729587,24694.0
729613,24211.0
729639,23993.0
729665,23790.0
729691,23945.0
729717,24269.0
729743,25146.0
729769,26766.0
729795,27885.0
729821,27405.0
729847,26865.0
729873,26231.0
729899,25283.0
729925,23936.0
729951,22635.0
729977,21671.0
730003,21007.0
730029,20743.0
730055,20489.0
730081,20520.0
730107,21106.0
730133,21905.0
730159,22422.0
730185,23231.0
730211,23561.0
730237,23122.0
730263,22563.0
730289,22048.0
730315,22084.0
730341,22351.0
730367,23170.0
730393,24982.0
730419,26459.0
730445,26330.0
730471,25945.0
730497,25453.0
730523,24625.0
730549,23357.0
730575,22147.0
730601,21353.0
730627,20783.0
730653,20213.0
730679,20006.0
730705,19997.0
730731,20132.0
730757,20756.0
730783,21280.0
730809,22029.0
730835,22592.0
730861,22554.0
730887,22124.0
730913,21880.0
730939,21874.0
730965,22058.0
730991,22796.0
731017,24693.0
731043,26632.0
731069,26740.0
731095,26414.0
731121,25742.0
731147,24728.0
731173,23278.0
731199,21868.0
731225,21041.0
731251,20350.0
731277,20132.0
731303,20169.0
731329,20964.0
731355,22543.0
731381,24616.0
731407,25839.0
731433,26167.0
731459,26319.0
731485,26092.0
731511,25779.0
731537,25807.0
731563,26044.0
731589,26284.0
731615,26908.0
731641,28370.0
731667,29612.0
731693,29261.0
731719,28638.0
731745,27676.0
731771,26202.0
731797,24340.0
731823,22826.0
731849,21937.0
731875,21389.0
731901,21145.0
731927,20987.0
731953,21383.0
731979,22717.0
732005,24694.0
732031,26103.0
732057,26359.0
732083,26455.0
732109,26437.0
732135,26194.0
732161,25624.0
732187,25165.0
732213,25030.0
732239,25862.0
732265,27465.0
732291,29002.0
732317,28813.0
732343,28269.0
732369,27493.0
732395,26274.0
732421,24524.0
732447,23094.0
732473,22092.0
732499,21588.0
732525,21482.0
732551,21488.0
732577,21812.0
732603,23377.0
732629,25357.0
732655,26326.0
732681,25934.0
732707,25551.0
732733,25347.0
732759,24784.0
732785,24764.0
732811,25121.0
732837,25558.0
732863,26215.0
732889,27883.0
732915,29290.0
732941,29103.0
732967,28575.0
732993,27678.0
733019,26310.0
733045,24640.0
733071,23351.0
733097,22909.0
733123,22462.0
733149,21677.0
733175,21351.0
733201,21671.0
733227,22764.0
733253,24689.0
733279,25969.0
733305,26440.0
733331,26357.0
733357,26294.0
733383,26213.0
733409,26003.0
733435,26147.0
733461,25820.0
733487,26414.0
733513,27820.0
733539,29333.0
733565,29226.0
733591,28693.0
733617,27874.0
733643,26665.0
733669,25010.0
733695,23628.0
733721,22826.0
733747,22286.0
733773,22055.0
733799,21984.0
733825,22307.0
733851,23713.0
733877,25624.0
733903,26508.0
733929,26032.0
733955,25045.0
733981,24418.0
734007,24431.0
734033,24353.0
734059,23914.0
734085,24079.0
734111,24974.0
734137,27098.0
734163,28964.0
734189,28925.0
734215,28499.0
734241,28007.0
734267,27045.0
734293,25567.0
734319,24134.0
734345,22970.0
734371,22194.0
734397,21782.0
734423,21688.0
734449,21873.0
734475,22532.0
734501,23507.0
734527,23653.0
734553,23308.0
734579,22871.0
734605,22225.0
734631,21564.0
734657,21382.0
734683,21652.0
734709,22120.0
734735,23031.0
734761,25179.0
734787,27094.0
734813,27220.0
734839,26939.0
734865,26405.0
734891,25683.0
734917,24501.0
734943,23187.0
734969,22168.0
734995,21565.0
735021,21354.0
735047,21247.0
735073,21282.0
735099,21648.0
735125,22361.0
735151,22841.0
735177,23059.0
735203,22768.0
735229,22294.0
735255,22107.0
735281,22245.0
735307,22634.0
735333,23121.0
735359,24038.0
735385,26095.0
735411,27716.0
735437,27707.0
735463,27356.0
735489,26733.0
735515,25673.0
735541,24138.0
735567,22934.0
735593,22352.0
735619,21984.0
735645,21674.0
735671,21506.0
735697,22199.0
735723,23655.0
735749,25564.0
735775,27026.0
735801,27590.0
735827,27729.0
735853,27764.0
735879,27842.0
735905,27942.0
735931,28038.0
735957,28175.0
735983,28590.0
736009,29709.0
736035,30632.0
736061,30414.0
736087,29792.0
736113,28865.0
736139,27400.0
736165,25576.0
736191,24254.0
736217,23143.0
736243,22720.0
736269,22339.0
736295,22088.0
736321,22309.0
736347,23649.0
736373,25901.0
736399,27535.0
736425,28208.0
736451,28328.0
736477,27996.0
736503,27688.0
736529,27788.0
736555,27693.0
736581,27588.0
736607,27945.0
736633,29433.0
736659,31256.0
736685,31174.0
736711,30711.0
736737,29884.0
736763,28414.0
736789,26455.0
736815,24803.0
736841,23771.0
736867,23230.0
736893,22891.0
736919,22873.0
736945,23496.0
736971,25068.0
736997,27247.0
737023,28106.0
737049,27459.0
737075,26172.0
737101,25379.0
737127,25277.0
737153,25540.0
737179,25928.0
737205,26480.0
737231,27475.0
737257,29323.0
737283,31158.0
737309,31089.0
737335,30664.0
737361,29904.0
737387,28595.0
737413,26773.0
737439,25106.0
737465,24067.0
737491,23288.0
737517,22818.0
737543,22943.0
737569,23453.0
737595,25019.0
737621,27040.0
737647,27925.0
737673,27569.0
737699,26888.0
737725,26042.0
737751,25524.0
737777,25832.0
737803,26481.0
737829,26509.0
737855,27166.0
737881,29022.0
737907,30471.0
737933,30367.0
737959,29750.0
737985,29039.0
738011,27942.0
738037,26228.0
738063,24645.0
738089,23651.0
738115,22910.0
738141,22662.0
738167,22663.0
738193,23202.0
738219,24724.0
738245,26827.0
738271,27685.0
738297,27246.0
738323,26499.0
738349,25738.0
738375,25334.0
738401,25130.0
738427,24944.0
738453,25020.0
738479,26023.0
738505,27836.0
738531,29574.0
738557,29476.0
738583,28955.0
738609,28427.0
738635,27531.0
738661,26138.0
738687,24774.0
738713,24096.0
738739,23444.0
738765,22952.0
738791,22807.0
738817,23034.0
738843,23795.0
738869,24809.0
738895,25368.0
738921,25246.0
738947,24406.0
738973,23471.0
738999,22960.0
739025,22717.0
739051,23058.0
739077,23358.0
739103,24312.0
739129,26557.0
739155,28651.0
739181,28744.0
739207,28445.0
739233,28090.0
739259,27428.0
739285,26123.0
739311,24775.0
739337,23721.0
739363,23041.0
739389,22751.0
739415,22617.0
739441,22734.0
739467,23196.0
739493,23911.0
739519,24328.0
739545,24290.0
739571,23919.0
739597,23327.0
739623,22971.0
739649,22611.0
739675,22730.0
739701,23224.0
739727,24383.0
739753,26551.0
739779,28635.0
739805,28771.0
739831,28617.0
739857,28216.0
739883,27322.0
739909,25723.0
739935,24205.0
739961,23370.0
739987,23088.0
740013,22856.0
740039,22824.0
740065,23223.0
740091,24781.0
740117,26670.0
740143,27901.0
740169,27826.0
740195,26980.0
740221,26130.0
740247,25879.0
740273,26254.0
740299,26543.0
740325,27084.0
740351,27436.0
740377,28768.0
740403,30141.0
740429,30071.0
740455,29635.0
740481,28846.0
740507,27639.0
740533,25836.0
740559,24157.0
740585,22975.0
740611,22372.0
740637,22194.0
740663,22062.0
740689,22487.0
740715,23749.0
740741,25742.0
740767,27093.0
740793,27314.0
740819,26949.0
740845,26480.0
740871,26086.0
740897,25807.0
740923,25760.0
740949,25828.0
740975,26612.0
741001,28046.0
741027,29593.0
741053,29568.0
741079,29142.0
741105,28487.0
741131,27411.0
741157,25828.0
741183,24305.0
741209,23179.0
741235,22548.0
741261,22261.0
741287,22052.0
741313,22499.0
741339,23839.0
741365,25601.0
741391,26634.0
741417,26845.0
741443,26505.0
741469,26063.0
741495,26198.0
741521,26359.0
741547,26455.0
741573,26711.0
741599,27246.0
741625,28155.0
741651,29285.0
741677,29038.0
741703,28429.0
741729,27671.0
741755,26505.0
741781,24834.0
741807,23283.0
741833,22201.0
741859,21396.0
741885,20932.0
741911,20903.0
741937,21274.0
741963,22348.0
741989,23838.0
742015,24959.0
742041,25710.0
742067,26508.0
742093,26995.0
742119,27342.0
742145,27170.0
742171,26699.0
742197,26533.0
742223,26812.0
742249,27633.0
742275,28712.0
742301,28432.0
742327,27859.0
742353,27199.0
742379,26266.0
742405,24875.0
742431,23517.0
742457,22547.0
742483,22007.0
742509,21566.0
742535,21273.0
742561,21117.0
742587,21326.0
742613,22142.0
742639,22831.0
742665,23083.0
742691,23143.0
742717,22385.0
742743,21627.0
742769,21320.0
742795,21658.0
742821,22587.0
742847,23713.0
742873,24982.0
742899,26199.0
742925,25700.0
742951,25340.0
742977,25265.0
743003,24711.0
743029,23813.0
743055,22925.0
743081,22218.0
743107,21475.0
743133,20934.0
743159,20769.0
743185,20577.0
743211,20561.0
743237,21059.0
743263,21660.0
743289,22451.0
743315,22596.0
743341,22604.0
743367,22543.0
743393,22573.0
743419,22687.0
743445,23033.0
743471,23356.0
743497,24308.0
743523,25310.0
743549,25086.0
743575,24806.0
743601,24574.0
743627,24088.0
743653,23300.0
743679,22510.0
743705,21722.0
743731,20924.0
743757,20533.0
743783,20448.0
743809,20576.0
743835,21031.0
743861,21819.0
743887,22014.0
743913,21902.0
743939,21838.0
743965,21463.0
743991,21342.0
744017,21422.0
744043,21438.0
744069,21908.0
744095,23001.0
744121,24813.0
744147,26821.0
744173,27008.0
744199,26693.0
744225,26130.0
744251,25271.0
744277,23853.0
744303,22541.0
744329,21958.0
744355,21561.0
744381,21474.0
744407,21422.0
744433,21864.0
744459,22706.0
744485,23947.0
744511,24950.0
744537,25139.0
744563,24841.0
744589,24571.0
744615,24762.0
744641,25045.0
744667,25311.0
744693,25803.0
744719,26351.0
744745,27835.0
744771,29286.0
744797,29161.0
744823,28623.0
744849,27821.0
744875,26672.0
744901,25040.0
744927,23535.0
744953,22684.0
744979,22081.0
745005,21837.0
745031,21975.0
745057,22519.0
745083,23391.0
745109,24777.0
745135,25737.0
745161,25932.0
745187,25647.0
745213,25455.0
745239,25203.0
745265,25084.0
745291,25282.0
745317,25868.0
745343,26622.0
745369,28069.0
745395,29614.0
745421,29522.0
745447,28903.0
745473,28153.0
745499,27018.0
745525,25473.0
745551,23960.0
745577,22804.0
745603,22215.0
745629,21924.0
745655,21827.0
745681,22119.0
745707,23186.0
745733,24718.0
745759,25677.0
745785,26120.0
745811,26142.0
745837,26107.0
745863,26300.0
745889,26691.0
745915,26844.0
745941,27050.0
745967,27501.0
745993,28616.0
746019,29851.0
746045,29586.0
746071,28863.0
746097,28026.0
746123,26869.0
746149,25226.0
746175,23582.0
746201,22577.0
746227,21863.0
746253,21515.0
746279,21431.0
746305,21723.0
746331,22773.0
746357,24298.0
746383,25267.0
746409,25549.0
746435,25251.0
746461,24770.0
746487,24455.0
746513,24187.0
746539,24112.0
746565,24361.0
746591,25260.0
746617,26992.0
746643,28546.0
746669,28424.0
746695,27889.0
746721,27183.0
746747,26139.0
746773,24662.0
746799,23179.0
746825,22094.0
746851,21395.0
746877,20936.0
746903,20727.0
746929,21014.0
746955,21858.0
746981,22768.0
747007,23216.0
747033,23271.0
747059,23075.0
747085,22439.0
747111,22067.0
747137,22132.0
747163,22340.0
747189,22537.0
747215,23127.0
747241,25137.0
747267,27111.0
747293,27005.0
747319,26350.0
747345,25603.0
747371,24815.0
747397,23896.0
747423,23039.0
747449,22128.0
747475,21394.0
747501,21004.0
747527,20881.0
747553,20983.0
747579,21425.0
747605,21992.0
747631,22096.0
747657,21841.0
747683,21035.0
747709,20027.0
747735,19117.0
747761,18982.0
747787,19261.0
747813,20267.0
747839,21303.0
747865,23459.0
747891,25802.0
747917,26284.0
747943,26106.0
747969,25745.0
747995,25113.0
748021,23984.0
748047,22829.0
748073,22011.0
748099,21490.0
748125,21272.0
748151,21241.0
748177,21496.0
748203,22098.0
748229,22860.0
748255,23157.0
748281,22688.0
748307,21738.0
748333,20530.0
748359,19763.0
748385,19570.0
748411,19872.0
748437,20622.0
748463,21952.0
748489,24474.0
748515,26843.0
748541,27161.0
748567,26890.0
748593,26372.0
748619,25468.0
748645,24081.0
748671,22744.0
748697,21982.0
748723,21467.0
748749,21332.0
748775,21499.0
748801,22181.0
748827,23823.0
748853,25601.0
748879,26484.0
748905,25975.0
748931,24974.0
748957,24227.0
748983,23627.0
749009,23753.0
749035,23901.0
749061,24361.0
749087,25277.0
749113,27104.0
749139,29018.0
749165,29062.0
749191,28544.0
749217,27744.0
749243,26526.0
749269,24853.0
749295,23348.0
749321,22359.0
749347,21822.0
749373,21765.0
749399,21722.0
749425,22297.0
749451,23750.0
749477,25555.0
749503,26227.0
749529,26183.0
749555,25526.0
749581,24303.0
749607,23264.0
749633,22958.0
749659,22971.0
749685,23423.0
749711,24355.0
749737,26446.0
749763,28427.0
749789,28490.0
749815,27997.0
749841,27209.0
749867,26031.0
749893,24465.0
749919,23065.0
749945,21956.0
749971,21726.0
749997,21356.0
750023,21493.0
750049,22044.0
750075,23437.0
750101,25373.0
750127,26350.0
750153,26105.0
750179,25117.0
750205,23955.0
750231,22927.0
750257,22550.0
750283,22733.0
750309,23431.0
750335,24511.0
750361,26424.0
750387,28093.0
750413,28085.0
750439,27561.0
750465,26751.0
750491,25629.0
750517,24074.0
750543,22723.0
750569,21913.0
750595,21287.0
750621,20983.0
750647,21065.0
750673,21689.0
750699,23102.0
750725,25029.0
750751,25922.0
750777,25519.0
750803,24786.0
750829,24070.0
750855,23727.0
750881,23507.0
750907,23629.0
750933,24011.0
750959,24810.0
750985,26463.0
751011,28041.0
751037,27952.0
751063,27264.0
751089,26449.0
751115,25386.0
751141,23909.0
751167,22605.0
751193,21730.0
751219,21193.0
751245,20938.0
751271,21010.0
751297,21713.0
751323,23062.0
751349,24883.0
751375,25942.0
751401,26245.0
751427,25953.0
751453,25484.0
751479,24935.0
751505,24948.0
751531,25028.0
751557,25066.0
751583,25449.0
751609,26609.0
751635,27991.0
751661,27835.0
751687,27203.0
751713,26416.0
751739,25390.0
751765,23977.0
751791,22599.0
751817,21723.0
751843,20940.0
751869,20524.0
751895,20328.0
751921,20604.0
751947,21146.0
751973,22061.0
751999,22664.0
752025,22890.0
752051,22342.0
752077,21627.0
752103,20921.0
752129,20463.0
752155,20435.0
752181,21004.0
752207,22172.0
752233,24100.0
752259,26093.0
752285,26315.0
752311,25969.0
752337,25421.0
752363,24631.0
752389,23445.0
752415,22343.0
752441,21567.0
752467,20994.0
752493,20645.0
752519,20490.0
752545,20639.0
752571,21202.0
752597,21910.0
752623,22127.0
752649,21667.0
752675,20903.0
752701,19958.0
752727,19112.0
752753,18940.0
752779,19121.0
752805,19839.0
752831,21321.0
752857,23834.0
752883,26032.0
752909,26252.0
752935,25828.0
752961,25137.0
752987,24208.0
753013,22801.0
753039,21628.0
753065,21110.0
753091,20629.0
753117,20405.0
753143,20553.0
753169,21369.0
753195,22989.0
753221,25136.0
753247,26391.0
753273,26277.0
753299,25721.0
753325,24691.0
753351,23750.0
753377,23266.0
753403,23218.0
753429,23599.0
753455,24595.0
753481,26395.0
753507,28048.0
753533,28070.0
753559,27493.0
753585,26608.0
753611,25389.0
753637,23811.0
753663,22555.0
753689,21976.0
753715,21315.0
753741,21027.0
753767,21006.0
753793,21743.0
753819,23354.0
753845,25474.0
753871,26383.0
753897,25599.0
753923,24233.0
753949,22866.0
753975,22101.0
754001,22039.0
754027,22455.0
754053,23088.0
754079,24274.0
754105,26062.0
754131,27840.0
754157,27846.0
754183,27132.0
754209,26325.0
754235,25192.0
754261,23635.0
754287,22352.0
754313,21692.0
754339,21153.0
754365,20935.0
754391,21056.0
754417,21716.0
754443,23317.0
754469,25507.0
754495,26481.0
754521,25852.0
754547,24570.0
754573,23470.0
754599,22882.0
754625,22834.0
754651,23010.0
754677,23705.0
754703,25031.0
754729,26504.0
754755,28036.0
754781,27778.0
754807,27081.0
754833,26244.0
754859,25166.0
754885,23569.0
754911,22355.0
754937,21643.0
754963,21130.0
754989,20838.0
755015,20918.0
755041,21411.0
755067,22921.0
755093,24918.0
755119,25954.0
755145,26008.0
755171,25585.0
755197,25044.0
755223,24909.0
755249,24838.0
755275,24531.0
755301,24848.0
755327,25713.0
755353,26706.0
755379,27931.0
755405,27816.0
755431,27160.0
755457,26270.0
755483,25038.0
755509,23538.0
755535,22257.0
755561,21529.0
755587,21056.0
755613,20682.0
755639,20788.0
755665,21426.0
755691,22921.0
755717,24995.0
755743,25934.0
755769,25508.0
755795,24502.0
755821,23510.0
755847,22881.0
755873,22613.0
755899,22797.0
755925,23226.0
755951,23966.0
755977,25463.0
756003,27070.0
756029,26954.0
756055,26335.0
756081,25624.0
756107,24738.0
756133,23541.0
756159,22291.0
756185,21379.0
756211,20740.0
756237,20327.0
756263,20115.0
756289,20263.0
756315,20949.0
756341,21927.0
756367,22671.0
756393,23241.0
756419,23495.0
756445,23374.0
756471,22946.0
756497,22628.0
756523,22461.0
756549,22612.0
756575,23224.0
756601,24190.0
756627,25759.0
756653,25872.0
756679,25286.0
756705,24661.0
756731,23807.0
756757,22683.0
756783,21550.0
756809,20712.0
756835,20019.0
756861,19643.0
756887,19419.0
756913,19526.0
756939,19932.0
756965,20608.0
756991,20961.0
757017,20925.0
757043,20514.0
757069,19879.0
757095,19445.0
757121,19419.0
757147,19827.0
757173,20617.0
757199,21815.0
757225,23314.0
757251,25061.0
757277,25310.0
757303,24773.0
757329,24094.0
757355,23192.0
757381,22081.0
757407,21027.0
757433,20350.0
757459,19875.0
757485,19522.0
757511,19673.0
757537,20264.0
757563,21610.0
757589,23126.0
757615,24125.0
757641,24524.0
757667,24250.0
757693,23880.0
757719,23767.0
757745,23708.0
757771,23837.0
757797,23958.0
757823,24575.0
757849,25786.0
757875,27317.0
757901,27309.0
757927,26712.0
757953,25873.0
757979,24692.0
758005,23113.0
758031,21753.0
758057,20965.0
758083,20436.0
758109,20246.0
758135,20395.0
758161,20870.0
758187,22324.0
758213,24196.0
758239,25324.0
758265,25419.0
758291,24853.0
758317,23965.0
758343,23090.0
758369,22703.0
758395,22718.0
758421,22851.0
758447,23705.0
758473,25407.0
758499,27253.0
758525,27363.0
758551,26710.0
758577,25897.0
758603,24896.0
758629,23326.0
758655,21918.0
758681,21097.0
758707,20600.0
758733,20357.0
758759,20419.0
758785,21089.0
758811,22612.0
758837,24655.0
758863,25822.0
758889,25719.0
758915,25057.0
758941,24126.0
758967,23049.0
758993,22277.0
759019,22213.0
759045,22725.0
759071,23595.0
759097,25313.0
759123,27245.0
759149,27525.0
759175,26949.0
759201,26135.0
759227,24967.0
759253,23399.0
759279,22102.0
759305,21199.0
759331,20685.0
759357,20653.0
759383,20768.0
759409,21385.0
759435,22990.0
759461,25121.0
759487,26020.0
759513,25519.0
759539,24383.0
759565,23097.0
759591,22204.0
759617,21999.0
759643,22129.0
759669,22706.0
759695,23679.0
759721,25396.0
759747,27072.0
759773,27301.0
759799,26703.0
759825,25957.0
759851,24888.0
759877,23414.0
759903,22129.0
759929,21360.0
759955,20796.0
759981,20600.0
760007,20704.0
760033,21388.0
760059,22915.0
760085,25079.0
760111,26060.0
760137,25352.0
760163,24256.0
760189,23326.0
760215,22716.0
760241,22354.0
760267,22301.0
760293,22680.0
760319,23432.0
760345,25063.0
760371,26802.0
760397,26945.0
760423,26321.0
760449,25620.0
760475,24636.0
760501,23292.0
760527,22115.0
760553,21328.0
760579,20689.0
760605,20292.0
760631,20171.0
760657,20421.0
760683,21006.0
760709,21778.0
760735,22022.0
760761,21717.0
760787,20698.0
760813,19818.0
760839,18900.0
760865,18558.0
760891,18729.0
760917,19553.0
760943,20861.0
760969,22918.0
760995,24909.0
761021,25280.0
761047,24834.0
761073,24294.0
761099,23525.0
761125,22424.0
761151,21385.0
761177,20729.0
761203,20102.0
761229,19724.0
761255,19660.0
761281,19817.0
761307,20337.0
761333,20970.0
761359,21148.0
761385,20746.0
761411,19721.0
761437,18935.0
761463,18389.0
761489,18054.0
761515,18306.0
761541,19422.0
761567,20814.0
761593,22911.0
761619,25023.0
761645,25505.0
761671,25056.0
761697,24420.0
761723,23522.0
761749,22166.0
761775,21009.0
761801,20561.0
761827,20201.0
761853,20036.0
761879,20357.0
761905,21253.0
761931,23048.0
761957,25250.0
761983,26243.0
762009,25553.0
762035,24076.0
762061,22721.0
762087,21994.0
762113,21867.0
762139,22102.0
762165,22629.0
762191,23505.0
762217,25273.0
762243,27107.0
762269,27499.0
762295,26833.0
762321,25995.0
762347,24845.0
762373,23345.0
762399,22120.0
762425,21387.0
762451,20867.0
762477,20676.0
762503,20944.0
762529,21801.0
762555,23479.0
762581,25695.0
762607,26629.0
762633,25826.0
762659,24339.0
762685,22952.0
762711,22146.0
762737,21722.0
762763,21676.0
762789,22334.0
762815,23371.0
762841,25245.0
762867,27296.0
762893,27783.0
762919,27228.0
762945,26460.0
762971,25381.0
762997,23874.0
763023,22589.0
763049,21968.0
763075,21485.0
763101,21235.0
763127,21345.0
763153,22123.0
763179,23719.0
763205,25772.0
763231,26560.0
763257,25661.0
763283,24135.0
763309,23017.0
763335,22268.0
763361,22104.0
763387,22400.0
763413,22991.0
763439,23894.0
763465,25574.0
763491,27366.0
763517,27833.0
763543,27237.0
763569,26528.0
763595,25463.0
763621,23918.0
763647,22651.0
763673,22077.0
763699,21693.0
763725,21346.0
763751,21583.0
763777,22324.0
763803,23887.0
763829,25945.0
763855,26682.0
763881,25715.0
763907,23980.0
763933,22683.0
763959,21873.0
763985,21847.0
764011,22301.0
764037,22988.0
764063,23990.0
764089,25446.0
764115,27325.0
764141,27784.0
764167,27195.0
764193,26462.0
764219,25414.0
764245,23928.0
764271,22759.0
764297,22193.0
764323,21716.0
764349,21484.0
764375,21608.0
764401,22286.0
764427,23880.0
764453,25903.0
764479,26535.0
764505,25920.0
764531,24849.0
764557,23796.0
764583,23040.0
764609,22587.0
764635,22603.0
764661,22907.0
764687,23580.0
764713,25164.0
764739,26889.0
764765,27174.0
764791,26570.0
764817,25982.0
764843,25145.0
764869,23892.0
764895,22757.0
764921,21933.0
764947,21310.0
764973,20874.0
764999,20852.0
765025,21082.0
765051,21846.0
765077,22846.0
765103,23483.0
765129,23765.0
765155,23376.0
765181,22676.0
765207,21881.0
765233,21196.0
765259,20961.0
765285,21277.0
765311,22203.0
765337,23455.0
765363,25132.0
765389,25793.0
765415,25468.0
765441,24994.0
765467,24308.0
765493,23212.0
765519,22156.0
765545,21539.0
765571,21036.0
765597,20670.0
765623,20520.0
765649,20747.0
765675,21206.0
765701,21759.0
765727,21807.0
765753,20952.0
765779,19769.0
765805,18646.0
765831,18075.0
765857,17992.0
765883,18304.0
765909,19093.0
765935,20539.0
765961,22664.0
765987,24787.0
766013,25432.0
766039,25321.0
766065,24771.0
766091,23876.0
766117,22572.0
766143,21493.0
766169,21101.0
766195,20756.0
766221,20599.0
766247,20797.0
766273,21644.0
766299,23387.0
766325,25711.0
766351,26788.0
766377,26467.0
766403,25591.0
766429,24883.0
766455,24424.0
766481,24191.0
766507,24421.0
766533,24623.0
766559,25328.0
766585,26266.0
766611,28005.0
766637,28340.0
766663,27790.0
766689,27056.0
766715,25845.0
766741,24280.0
766767,22884.0
766793,22056.0
766819,21381.0
766845,21178.0
766871,21224.0
766897,21978.0
766923,23336.0
766949,25189.0
766975,26139.0
767001,25684.0
767027,24525.0
767053,23726.0
767079,22898.0
767105,22465.0
767131,22268.0
767157,22508.0
767183,23304.0
767209,25158.0
767235,27281.0
767261,27975.0
767287,27449.0
767313,26743.0
767339,25708.0
767365,24279.0
767391,22986.0
767417,22084.0
767443,21562.0
767469,21276.0
767495,21339.0
767521,21975.0
767547,23649.0
767573,25742.0
767599,26331.0
767625,25291.0
767651,23812.0
767677,22558.0
767703,21538.0
767729,21388.0
767755,21590.0
767781,22195.0
767807,23006.0
767833,24854.0
